id,date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price
371766524,20140703T000000,5,2.0,1999,7051,1.0,0,0,3,9,2414,169,1988,1990,98127,47.73301082622852,-122.09104696509503,3665,2451,660853.5855349263
136810847,20140704T000000,3,2.0,999,12667,2.5,0,0,4,11,2353,401,2010,0,98038,47.6533667990945,-122.2290083747094,1553,2821,597522.4476349739
939735171,20140704T000000,5,2.0,2483,1915,1.0,0,3,4,11,1784,520,1996,1992,98022,47.63734825326284,-122.47594225586906,2718,4983,992965.951085182
776742877,20140705T000000,2,2.0,2705,18653,2.0,0,0,3,10,562,481,1951,0,98083,47.407924641858116,-122.21810909963763,1757,12970,782312.9796098882
698424036,20140705T000000,5,3.0,1638,16623,2.0,0,0,3,10,3894,180,1934,0,98103,47.73259483825631,-121.85633230433659,3025,3676,625124.5820216493
548469222,20140705T000000,2,3.5,1623,8852,2.0,0,0,1,11,3022,0,1968,0,98177,47.58278762643593,-122.29482168460657,3849,1563,628745.1343151456
788839404,20140706T000000,3,4.5,2212,20443,1.0,0,0,4,6,2305,0,1904,2009,98045,47.71110368611768,-122.27401732739447,2170,6757,608122.952018798
271116174,20140706T000000,4,3.0,1650,1305,2.5,0,0,4,7,1272,281,1999,1991,98056,47.416582873591764,-122.4538413783585,1088,5172,642003.0691108716
123841962,20140706T000000,2,2.0,1947,3230,1.0,0,0,3,8,1720,302,1916,0,98122,47.287391254638614,-122.0694667860015,3131,3162,700836.4651876672
972141340,20140707T000000,3,2.5,3679,2729,2.5,0,0,3,10,1419,0,1952,1995,98166,47.399402308132196,-121.90553034499116,2452,3646,1040055.6933698477
928299788,20140707T000000,4,2.0,1802,8753,2.5,0,2,3,8,2684,213,1951,0,98028,47.47315860842511,-122.25295397483482,2302,2448,698210.8766773788
430626207,20140707T000000,4,1.75,1713,2121,2.0,0,0,1,10,1983,389,1913,1992,98089,47.52004442508729,-122.33182810973601,3266,10292,650740.6556730643
524623942,20140708T000000,4,3.0,1481,9009,2.0,0,2,3,6,1251,0,1928,0,98132,47.506485529426925,-121.8303717020853,1089,5007,605389.2068912133
270731194,20140708T000000,4,1.0,2595,14712,2.0,0,1,3,7,1470,531,1907,0,98038,47.52763275546194,-121.97844916978596,1427,5957,736409.0342336079
936594930,20140709T000000,3,4.0,1855,8571,2.0,0,0,3,10,2584,86,1997,0,98104,47.70502345913377,-122.10298550850172,2475,3049,629810.1195348763
792440149,20140709T000000,3,2.0,1480,6167,2.5,0,1,3,6,2920,577,2003,0,98168,47.3020607477129,-122.28612818355857,1409,14313,564675.2959966077
660355099,20140709T000000,3,2.25,3057,2229,2.5,0,0,3,8,2869,39,1900,0,98158,47.389630777101324,-122.34544138741651,1747,5864,769865.9317026567
871795521,20140710T000000,2,2.5,3135,2496,2.0,0,3,3,7,2329,0,1928,0,98145,47.73316509426127,-121.99897917269968,3019,886,876906.0735777473
634096553,20140710T000000,5,3.5,1519,13355,2.0,0,0,3,8,1623,62,1935,0,98198,47.536274922735,-122.13474782800385,2346,7100,535837.6262926616
349625132,20140710T000000,4,2.25,506,9168,3.0,0,0,1,9,-469,171,1950,1995,98001,47.55003392222174,-122.1355801282379,1056,3978,335256.4433556859
295995197,20140711T000000,3,2.25,2806,4763,3.0,0,0,3,8,2008,83,1936,2006,98134,47.48683752676837,-122.44840312692943,2326,4310,719083.7034112181
672964792,20140711T000000,3,1.0,1452,3518,2.0,0,0,3,9,1798,135,1992,0,98117,47.529384780991684,-122.14146386626827,2991,10882,498484.3116994169
553094388,20140711T000000,5,2.25,2632,971,2.0,0,4,3,6,1897,300,1968,2010,98006,47.31884783833606,-121.92407917827235,2137,5275,895675.6559660861
621669253,20140712T000000,2,1.5,423,2086,1.5,0,0,4,10,1837,148,1952,0,98133,47.52812013965087,-121.83724050554297,2697,19338,355896.89537415537
987059227,20140712T000000,4,2.5,2714,22677,3.0,0,0,3,8,871,180,1995,1997,98105,47.798303876746665,-122.42532232176279,1586,5347,851347.2093597037
330519835,20140713T000000,3,2.25,1031,1764,1.0,0,0,4,9,2190,0,1951,0,98058,47.53962854375451,-122.05818435251065,2207,3383,427900.88394976966
901312299,20140713T000000,4,2.5,2584,5719,2.0,0,2,3,9,2242,317,1987,0,98052,47.22664147936362,-122.10215692444123,738,1152,867391.1292708917
815154771,20140713T000000,1,1.0,2011,11003,1.5,0,0,2,7,2277,173,1982,0,98185,47.677861386610395,-121.8767812563363,2503,2767,664048.3411887565
712286237,20140714T000000,5,1.0,1236,1800,1.5,0,0,3,11,2462,683,1911,1992,98008,47.437885257234036,-121.97412917887058,2288,3797,495812.59588260954
672434365,20140714T000000,5,2.5,1674,5697,2.0,0,0,3,9,2222,0,1951,0,98155,47.29220568910094,-121.82431669158427,967,15883,690546.0396328818
268973642,20140714T000000,4,1.0,2549,10408,3.0,0,1,3,8,1512,0,1900,1990,98134,47.717511883736016,-121.8279772236926,3216,3400,662607.026694718
419309439,20140715T000000,4,1.0,2084,4964,1.0,0,0,2,7,1750,385,1906,0,98133,47.31878395332098,-122.34202043465835,2456,18280,508608.12637392804
346703609,20140715T000000,5,1.0,2467,48762,2.0,0,0,4,11,1863,303,1916,0,98031,47.75246043391512,-121.9922543896697,1445,1961,769185.9237310177
624363766,20140715T000000,4,4.5,3581,1293,1.0,1,0,2,10,1875,0,1997,0,98105,47.46507789426556,-122.12863383604457,2524,2649,1182827.581745515
727457371,20140716T000000,2,2.5,748,11464,1.0,0,1,4,7,2498,0,1942,1992,98089,47.64567450084982,-122.34977860334928,1212,12107,314068.4316749395
556545752,20140716T000000,4,2.0,3293,4280,2.0,0,0,4,8,2250,661,1970,0,98141,47.528197510203114,-122.36359164244782,1323,3053,930194.3439162741
392072678,20140717T000000,4,1.75,2083,9113,2.0,0,0,3,10,3254,624,1916,1991,98106,47.353976082349135,-122.4432409611136,1216,11841,710930.9199004563
773573053,20140717T000000,3,2.0,1280,6995,1.5,0,0,3,9,3344,0,1958,0,98174,47.60265410469755,-121.94311830650692,1193,2537,441256.6162096505
572669408,20140717T000000,4,3.0,935,2733,2.0,0,2,3,10,1855,62,1902,1995,98181,47.774747530534086,-122.27284665356599,2350,2749,551895.6058555257
195057280,20140718T000000,5,2.5,1848,5902,1.0,0,2,4,8,-885,699,1928,0,98151,47.661782180074844,-121.90012181526973,2075,8213,759808.0937007166
734324250,20140718T000000,5,1.5,2737,1111,2.0,0,0,3,9,2665,57,1921,0,98011,47.562410797945105,-122.07417924378375,2598,2566,853002.5843266835
860672189,20140718T000000,3,1.5,1897,7963,3.0,0,0,4,8,1421,52,1937,0,98102,47.79437686495951,-122.02845665161307,-255,3946,560105.0022097271
102235000,20140719T000000,2,1.0,3208,6238,3.0,0,0,3,7,1238,115,1953,0,98093,47.35919600040561,-122.29582837527286,1686,6740,789956.6653628328
392121203,20140719T000000,6,2.5,839,8192,2.0,0,0,4,9,1521,0,2006,0,98053,47.23740489274567,-122.17989400442302,1698,4015,487156.34623101377
540529868,20140720T000000,5,3.0,1990,11458,2.0,0,0,3,12,1487,0,1992,2006,98056,47.21927851966956,-122.21137769534181,2042,3133,735387.874127198
575584232,20140720T000000,2,1.75,998,6595,3.0,0,0,3,7,2228,515,2013,0,98288,47.62641272773528,-122.33501793525278,2021,1870,435565.4708588839
335283714,20140720T000000,5,1.0,2290,5532,1.0,0,0,4,8,708,0,1949,0,98111,47.6981394188405,-121.91724148203124,2182,15669,725287.9023478922
129859174,20140721T000000,5,1.0,2709,2428,2.5,0,2,4,9,1045,274,2005,0,98181,47.581060322490714,-122.06454084593537,2071,18194,923583.5530488932
807191493,20140721T000000,3,4.5,1663,2780,3.0,0,0,3,9,2040,465,1968,0,98027,47.74301595846592,-122.47379761578286,1632,6396,616121.7501149736
146159303,20140721T000000,4,1.75,-83,12700,1.0,0,0,3,10,2236,0,1929,0,98134,47.61878562840395,-121.92605808643492,1680,4081,165841.8517096407
246412954,20140722T000000,3,3.0,2159,15507,1.0,0,0,3,10,2249,0,1922,0,98029,47.42257278784541,-122.42577357077998,1957,4265,615846.3513564935
819024776,20140722T000000,2,2.25,2349,4062,3.0,0,0,5,5,1249,563,1984,1995,98122,47.30875497497793,-122.2174124965272,2403,9563,665997.0954000856
926506464,20140722T000000,3,2.0,2323,5099,2.0,0,0,4,13,1115,359,1989,0,98087,47.75478848713549,-122.10012016885874,2068,11219,849344.4820116514
614817842,20140723T000000,5,1.75,2988,2383,1.0,0,0,4,10,1445,14,1946,1992,98146,47.26215828999849,-122.49464412803715,1371,3190,878466.4485836299
183375337,20140723T000000,1,1.5,1143,12559,1.5,1,0,1,10,1967,560,1920,0,98051,47.52579304224784,-122.04296432618995,1329,11610,622892.4585355275
476304299,20140724T000000,3,2.25,2544,8369,2.0,0,1,3,9,2839,561,1919,0,98074,47.38840475516411,-122.03820794230782,2407,8039,701349.0257218161
928540878,20140724T000000,3,3.0,2954,23224,2.0,0,2,3,10,366,280,1922,0,98141,47.3628490045118,-122.04323157800715,2605,11450,924469.5551992645
822804538,20140724T000000,3,2.25,577,2434,2.5,0,0,4,6,1645,0,1967,1994,98065,47.58750091115014,-122.3855724433256,2856,1364,346929.557257003
414404213,20140725T000000,5,2.25,2255,3632,3.0,0,0,1,8,867,75,1920,0,98115,47.33874216243462,-122.32098737125851,1607,3514,744765.9154100135
180705119,20140725T000000,3,1.0,1596,5914,1.5,0,0,4,10,643,285,1920,1999,98055,47.74981906404543,-122.32683692632708,497,4279,532995.3778921755
349546199,20140725T000000,3,4.5,1934,8243,2.0,0,0,3,7,2476,143,1900,0,98119,47.44362634545948,-121.82795311177425,2305,3377,599958.7281434888
971959784,20140726T000000,4,3.0,2278,4135,2.0,0,0,3,5,2181,481,1914,1998,98093,47.606425208037805,-122.45273026894189,1427,22785,746974.978915263
760721331,20140726T000000,3,1.75,1610,2444,2.0,1,1,3,10,2114,0,1916,0,98019,47.636653430397146,-122.19986694460755,1917,3540,716449.3369478589
588035440,20140726T000000,3,4.5,1459,9947,1.0,0,4,3,10,2444,0,1950,0,98131,47.6097650167752,-121.89012226592587,2118,7148,690663.5357353148
378710077,20140727T000000,3,2.25,2027,8750,3.0,0,2,3,6,1464,254,1962,0,98145,47.742040144535814,-121.9613738038866,2442,5553,702914.935618004
116816569,20140727T000000,2,2.25,1130,2361,2.5,0,0,2,10,1497,52,1913,0,98108,47.3386785181636,-121.92429051274574,2714,3896,361712.14481470693
107654909,20140728T000000,2,2.5,1131,14535,2.0,0,2,3,9,3330,11,1958,0,98141,47.251632726811664,-121.81939449111437,2935,2788,512805.1067859464
943120422,20140728T000000,3,3.0,2543,12533,2.0,0,1,4,8,1627,0,1982,0,98113,47.23327941835903,-122.22891673140877,3055,25455,737343.1161123367
318520688,20140728T000000,3,2.5,1080,5472,1.5,0,0,2,10,2314,205,1949,1990,98126,47.72670649028501,-122.28324130793368,2083,4115,466368.53190142056
736028516,20140729T000000,5,1.5,2533,5237,2.0,0,0,3,8,1804,184,1933,0,98195,47.78397222996351,-122.47853835689486,649,9901,732571.8121973425
249638768,20140729T000000,3,2.0,2370,7656,2.0,0,1,3,7,506,396,1905,0,98092,47.38151592472283,-122.3949864467471,1512,4876,675981.5560397762
258428240,20140729T000000,4,4.0,619,2466,2.0,0,0,3,7,368,220,2008,0,98056,47.61610835414498,-122.10658974181987,3126,3405,455133.6341784354
172073914,20140730T000000,4,1.75,1457,5034,3.0,0,0,4,8,1394,160,1948,0,98194,47.20534767050305,-122.38963758346266,2119,5359,553269.8411037403
570575216,20140730T000000,1,2.0,2955,878,2.0,0,0,3,9,2539,553,1905,0,98104,47.313178906069595,-121.98458648881336,3742,6288,748104.8766617739
111506305,20140730T000000,4,2.0,1215,9908,2.0,0,0,4,10,2351,0,1968,0,98087,47.61356462947697,-122.47393717655885,1696,3375,472257.8127386647
791648731,20140731T000000,2,2.0,1628,1409,2.5,0,0,3,10,2439,360,1906,1992,98051,47.23953228358914,-122.31835838373348,3850,2665,603607.5329051822
321099573,20140731T000000,6,2.25,2369,16362,1.0,0,2,2,9,1109,0,1996,0,98178,47.481106029951896,-122.01318281362805,1998,7193,809911.0725897204
241951830,20140801T000000,2,4.0,2626,3774,2.0,0,0,3,10,2931,0,1976,0,98168,47.59754995862437,-122.32114802303265,1664,5394,741994.9575136116
223035620,20140801T000000,3,1.75,1798,4149,2.0,0,0,3,7,1124,0,1950,0,98103,47.65957490278331,-121.98986767504287,1430,2917,538775.2144470253
508327903,20140801T000000,2,1.5,1521,2974,2.0,0,0,3,5,1948,434,1900,0,98051,47.47228954823462,-121.80289528719851,2527,2319,443027.5535392008
779746784,20140802T000000,6,1.5,3137,3903,2.5,0,0,3,10,1792,180,1912,0,98112,47.578170423697806,-121.94204123118563,869,6499,845703.9055769615
677034624,20140802T000000,3,3.5,3391,15288,2.0,0,0,3,5,1678,195,1942,0,98057,47.523745377737235,-122.2607151788673,1560,1059,857103.8880890221
876124029,20140802T000000,4,2.25,2783,671,2.5,0,0,3,7,2737,0,1926,0,98171,47.23138346325,-121.86958566956021,1957,3989,820492.727662256
722318721,20140803T000000,2,1.75,2068,13651,2.0,0,0,3,9,1306,110,1970,0,98195,47.64568281235591,-122.46417418503225,193,5475,768581.4130193195
232863028,20140803T000000,4,3.0,1353,6440,2.0,0,0,3,8,855,0,1902,2014,98184,47.30341714953123,-121.99249522288687,1922,19734,516733.1129966641
949472217,20140803T000000,3,3.5,1335,1871,2.5,1,0,3,10,1813,315,1957,0,98188,47.21908331874031,-122.48367436790613,3376,4956,653506.4393183932
327174085,20140804T000000,5,3.0,2418,2079,1.5,0,0,3,7,1520,0,1988,0,98058,47.47070074977302,-122.37781115325012,2345,3862,741717.0792383739
498129398,20140804T000000,3,4.0,2334,18790,1.5,0,0,3,4,4164,598,1996,0,98047,47.719382552368906,-121.80868998092299,1473,6171,720801.4959084546
839316547,20140805T000000,2,1.75,3121,2306,2.0,0,0,3,7,2273,0,2003,0,98108,47.29049766259662,-122.24738056125399,1617,2770,875017.1825325186
447262390,20140805T000000,1,3.0,2520,1953,1.5,0,4,3,9,1513,0,1916,2004,98051,47.20771452047019,-121.92565043528504,2269,4125,847499.6069566174
149905866,20140805T000000,3,2.0,797,12208,1.0,0,0,4,8,1060,703,1944,0,98199,47.26598754145925,-122.23673930101508,1591,5031,479762.63951708877
613911991,20140806T000000,4,3.0,2841,6443,2.0,0,0,3,9,483,69,1977,0,98116,47.41819546859897,-121.91198008444152,2374,8132,855072.4601509408
328233509,20140806T000000,2,2.5,1201,2320,2.0,0,0,3,10,1082,0,2000,1997,98101,47.548103121994785,-121.82419230791126,1568,2868,511083.9250918439
605874711,20140806T000000,4,3.0,1692,5844,2.0,0,0,5,11,1880,265,1957,0,98014,47.31580728039154,-122.19512462960658,1180,4892,580753.1529204265
668249203,20140807T000000,3,2.5,2200,2163,3.0,0,3,3,7,2799,57,1955,2013,98109,47.68117840301354,-122.10845556570621,2944,1172,694711.0423039732
673505733,20140807T000000,3,1.5,3596,11856,2.0,0,0,3,8,2585,0,1953,2003,98031,47.65197827232945,-122.0599523570255,2567,7430,862587.4109382033
739196117,20140808T000000,3,2.25,4487,11488,2.5,0,0,2,9,1960,0,1986,0,98057,47.61751816995922,-121.84561563847733,489,4087,1108367.9224738544
253651082,20140808T000000,3,5.0,2485,7522,1.0,0,0,3,11,1573,1030,1987,0,98126,47.492481884989324,-122.32027913879581,1730,22191,824406.4059137827
385322750,20140808T000000,4,4.0,1853,6563,2.0,0,0,2,13,1988,124,1928,0,98185,47.41913017308039,-122.07212543901639,2834,6509,651590.3745527264
487791599,20140809T000000,2,1.0,2427,20109,2.5,0,1,5,7,1436,0,2001,0,98092,47.42535197257889,-122.2726958402438,1867,2456,785363.9116847657
307640719,20140809T000000,2,1.5,2710,4913,2.0,0,0,3,9,3002,648,1953,0,98030,47.50184232097344,-122.3481467738723,1535,2048,689720.3571384683
466371424,20140809T000000,5,1.5,1743,1909,2.5,1,0,4,8,1667,383,1926,0,98105,47.246388812129595,-122.44055576268374,1797,8344,750832.4289238729
747326920,20140810T000000,5,2.5,3436,7041,2.0,0,0,3,3,1739,0,2001,2010,98065,47.609383277720234,-122.06550239538484,2088,20684,940907.8629233903
403998075,20140810T000000,3,3.0,2184,26077,1.0,0,0,3,3,248,0,2003,0,98007,47.41090452640558,-121.8825401647899,1856,16189,603225.3555501567
135213498,20140810T000000,3,1.75,2398,2182,2.0,0,2,3,8,1663,402,1944,0,98005,47.33485526676321,-122.25402497780884,1933,1862,828055.4213959493
901090885,20140811T000000,4,2.25,2532,3680,2.0,0,0,4,8,2385,125,2013,0,98288,47.36699624229919,-122.11313202466492,1880,5782,764171.4315341815
941009615,20140811T000000,3,3.0,2337,6857,2.5,0,0,5,4,1052,0,1986,2004,98072,47.308176571171735,-122.05050634329412,1221,12107,777937.1620317586
275127900,20140812T000000,1,2.5,2671,4707,1.5,0,0,3,9,1274,736,1930,0,98151,47.74094085131667,-122.20974487554335,1179,1680,692569.1455031701
565397506,20140812T000000,2,2.25,1506,2239,3.0,0,0,4,7,2354,69,1935,0,98089,47.301422509817534,-121.86765650474376,1128,11269,578598.7793403879
490382227,20140812T000000,4,2.25,1553,12058,3.0,0,0,3,9,766,648,1980,1997,98191,47.72975567133692,-122.24607138715918,2073,2801,578288.0855809501
426241019,20140813T000000,4,2.25,1119,31446,1.5,0,0,3,7,2540,583,1960,1999,98007,47.543346037581074,-122.4124924259371,2466,4136,550194.9212079691
862633146,20140813T000000,1,1.75,2351,5749,2.0,0,0,3,6,1427,0,1936,2008,98014,47.720470573233314,-122.39918574936381,1246,6132,594796.4610531688
171244178,20140813T000000,3,2.25,2623,2384,2.5,0,0,3,8,1528,509,1966,1990,98126,47.48443853014331,-121.8763996698446,799,11552,843279.5549451539
151939266,20140814T000000,3,2.5,2366,1423,3.0,0,0,1,7,1013,4,1935,0,98092,47.756580231688645,-121.80839437000643,1302,16739,734590.0403243395
355555070,20140814T000000,4,3.5,3339,6041,2.0,0,3,3,9,2064,0,1904,0,98047,47.326894446165014,-122.2977435045998,3121,3795,970902.3720911293
523767187,20140814T000000,1,2.25,1995,11885,2.0,0,0,3,7,3521,72,1945,0,98070,47.53281505170836,-122.3994780920417,1749,3348,631194.8400942469
723512415,20140815T000000,2,3.0,2534,7187,2.0,0,0,3,8,2347,319,1978,0,98003,47.2755032143082,-122.16245140277066,1828,3174,760351.6970611473
513075142,20140815T000000,4,1.5,1126,4905,2.0,0,0,3,6,1195,61,1951,0,98146,47.46833217112142,-122.00333035549637,1361,9169,350619.8886413405
848898099,20140816T000000,2,2.0,1690,3067,1.5,0,0,5,9,2594,107,1948,0,98065,47.54194221798811,-122.07131796432792,2457,10899,602765.4852830225
918291176,20140816T000000,4,1.0,2556,2051,2.5,0,0,3,10,1578,543,1905,2009,98101,47.5634051333039,-121.83422427254217,1901,10052,715021.4431210768
920071328,20140816T000000,3,1.75,2679,9583,1.0,0,1,3,6,2762,231,1909,0,98144,47.41931727814437,-121.92755548121985,1418,6098,694199.265095982
733816999,20140817T000000,2,2.5,1764,10208,1.0,0,0,2,8,2364,0,1995,0,98051,47.24580138529988,-121.8917194844552,1175,6599,525660.7848025738
687273855,20140817T000000,3,5.0,1942,1427,2.0,0,0,1,5,-260,410,1922,0,98089,47.59319564282959,-122.12083298880565,2302,4087,628810.8640505727
176241446,20140817T000000,4,1.0,785,17533,2.0,0,0,4,9,1097,259,2011,2002,98122,47.493059116271965,-122.27090736466798,2211,4404,391171.06294062245
901999185,20140818T000000,5,2.0,1714,7779,2.0,0,0,3,7,2461,0,1916,0,98122,47.28212731998236,-122.00878479267759,1009,9732,499482.2807276554
476712039,20140818T000000,5,3.0,2712,15058,2.0,0,0,4,8,1906,328,2009,0,98031,47.76152558164366,-122.19266287203402,2981,6071,816131.4136101702
690647936,20140818T000000,3,1.75,2460,1679,2.0,0,1,2,8,1083,317,1983,0,98154,47.773401197310065,-122.29857203160637,1486,3365,718861.0321393602
854583306,20140819T000000,4,2.25,2400,1648,1.0,1,0,3,11,1356,206,1943,0,98199,47.71396376789882,-122.39341052002939,220,11842,936633.4396590319
491127003,20140819T000000,3,2.5,2039,4362,2.0,0,0,3,9,465,467,1940,0,98055,47.70632098031056,-122.13048805447731,3222,3022,716603.6121442738
587365080,20140820T000000,3,2.25,2005,7348,3.0,0,0,3,9,1738,0,1914,2009,98198,47.25920276552083,-122.08402250296005,1917,5522,677737.3774982427
997955761,20140820T000000,5,1.5,1471,20683,2.0,0,0,1,8,3347,300,1943,2012,98038,47.796052065749535,-122.10185002214207,2347,1822,523962.20629767684
850303382,20140820T000000,1,2.0,2559,8646,2.0,0,0,2,11,2363,0,2009,2012,98065,47.44022840791824,-122.41841614559651,3337,2306,763272.1103728303
278017694,20140821T000000,2,3.0,2336,4047,2.0,0,0,3,10,3333,322,1957,0,98132,47.29787266952027,-122.10100887632288,1197,4990,732613.7772159774
646918365,20140821T000000,3,2.25,2393,2162,3.0,0,0,2,7,2417,785,1985,2010,98102,47.68726103693033,-122.3821101252364,2383,2815,767557.6010410532
940887593,20140821T000000,1,1.0,1579,13147,1.5,0,0,5,10,2519,0,1949,2014,98059,47.335438461077835,-122.03540008418398,2940,4091,586279.6777947819
134109026,20140822T000000,2,3.0,277,2271,2.0,0,0,3,8,3181,0,1951,2010,98118,47.515705192401754,-122.19943120233413,1252,12972,273345.10974953615
787126267,20140822T000000,4,1.0,2877,18083,2.5,0,0,2,10,2064,0,1969,0,98111,47.276809639122064,-121.9058479885826,3168,4447,851531.7871651173
851425679,20140822T000000,3,2.5,1616,3914,2.0,0,0,3,10,1668,238,1967,1990,98131,47.484787433965536,-121.95521397864435,872,10095,541578.4771083881
388717145,20140823T000000,5,1.75,1309,17543,1.0,0,0,3,7,2522,0,1962,0,98138,47.53488489604177,-121.99293256393835,1923,2631,530433.7421807541
337085688,20140823T000000,5,4.5,2554,8460,2.0,0,0,2,9,2817,326,1957,2004,98115,47.467554375970806,-122.00948403046598,1139,7624,846403.4046126776
171450611,20140824T000000,3,2.0,1686,4404,1.0,0,0,4,7,1464,454,1922,0,98112,47.241692094851594,-122.10765837236532,2556,2208,499270.87810030696
227348283,20140824T000000,3,2.0,2847,3243,2.0,0,0,5,7,1294,360,1943,0,98138,47.49096341834966,-122.45722049671016,1227,4024,862364.2275083675
146510960,20140824T000000,3,1.5,2493,3741,2.5,0,2,3,7,1897,0,2008,2014,98002,47.48136570606449,-122.0411572635269,1506,7876,715539.0987988482
499873327,20140825T000000,4,2.0,2546,6923,1.5,0,0,3,9,2382,498,1982,0,98006,47.356972166374405,-122.1731544757054,1296,4965,681354.2355439924
732286859,20140825T000000,3,3.5,907,5227,2.5,0,0,1,7,2358,481,2008,0,98198,47.75296095979446,-122.17131170020453,1038,10444,496789.1674097538
350368452,20140825T000000,4,5.0,2969,3056,1.0,0,0,3,3,803,449,1994,2012,98129,47.45067539961895,-122.23468446317361,1386,8383,867518.4455584649
746040612,20140826T000000,3,2.0,2209,4304,2.5,0,0,3,9,3138,311,1943,2013,98074,47.71846947771783,-121.8496503596108,1963,3840,633299.0824148898
669668767,20140826T000000,4,2.0,1704,5233,2.0,0,0,3,6,1351,266,1951,0,98139,47.265798297780066,-122.3253841131333,1919,13871,577367.644061976
671666426,20140827T000000,3,2.5,2114,895,1.5,0,0,3,6,1614,509,1966,2003,98065,47.39132637052371,-122.27838388261316,1826,6967,709743.9125823065
910490870,20140827T000000,3,3.5,579,7090,1.0,0,0,3,7,1168,777,1927,0,98154,47.30579851226083,-121.82587145208507,1466,4044,381208.8773216666
482380040,20140827T000000,5,2.25,2326,2244,3.0,0,0,3,8,3688,0,1966,0,98059,47.44504647270892,-121.9328923853063,1715,5522,860127.5236537963
224001512,20140828T000000,4,2.0,1176,1953,1.0,0,0,3,8,1969,523,1977,0,98043,47.26698201230253,-122.49013951148599,731,5285,457299.2873065433
526101858,20140828T000000,2,2.0,917,1274,1.0,0,1,3,5,1204,174,1917,0,98224,47.46462088350737,-121.86572468009669,1440,5774,238817.11926717084
960530322,20140828T000000,5,2.5,782,1170,2.0,1,0,3,12,2404,161,1926,0,98136,47.41232244606894,-122.34134689081685,1822,4387,551901.6172073525
515156431,20140829T000000,3,1.0,2890,1661,2.0,0,0,4,9,2338,0,1950,0,98113,47.33398902836441,-122.00584722258375,2235,6621,688280.9245298149
731833730,20140829T000000,5,2.25,1496,2787,2.0,0,0,2,7,1668,114,1959,2008,98114,47.58530764717019,-122.11284882484294,2137,9245,646344.8928581699
556659347,20140829T000000,4,2.0,3226,23449,1.0,0,0,4,7,2388,0,1973,0,98019,47.770546892888696,-122.12423168147805,1017,6908,876452.9730986627
688781719,20140830T000000,3,3.0,1571,3226,1.5,0,0,3,8,1222,60,1948,2005,98070,47.324268084129756,-121.99745507362509,2342,6722,648155.1026947222
763607349,20140830T000000,1,1.0,634,5665,1.5,1,0,2,9,1454,0,1914,1991,98045,47.62707450393907,-122.3549729696739,2097,4534,411072.32503186696
228314487,20140831T000000,3,2.25,1106,6770,1.5,0,0,3,6,392,65,1982,0,98034,47.645428533554046,-122.3886824084635,3152,2419,385195.582058445
691718048,20140831T000000,3,2.0,2988,5458,2.0,0,0,3,7,873,78,1972,2010,98145,47.498872309855514,-122.04366117528693,804,1991,730996.2560886132
710021271,20140831T000000,4,2.25,1875,4619,2.5,0,2,4,10,3065,229,1967,2006,98136,47.738601007660336,-122.29659453976673,1890,2790,710112.3284808797
533484403,20140901T000000,3,1.0,1561,1888,1.5,0,4,2,7,2949,0,1914,0,98101,47.7798340396389,-121.81823485463957,2825,3517,606410.4324417402
461378378,20140901T000000,2,2.25,2128,15689,2.0,0,0,3,8,1846,0,1950,0,98191,47.41734787123231,-122.18394171264772,1762,18721,624369.388376525
897296240,20140901T000000,5,2.25,2401,20863,2.0,0,0,3,10,2964,308,1947,1990,98077,47.59061997880191,-122.42188208599512,1269,13377,699224.6212623598
794190023,20140902T000000,6,2.25,2893,1279,3.0,0,0,5,9,1687,0,1971,1992,98155,47.59732757074006,-122.01992938367957,1347,3057,936756.2307524015
251786915,20140902T000000,3,2.25,3158,2166,3.0,0,0,3,8,1629,522,2012,2006,98184,47.442181315751505,-122.2856884952737,2627,7042,965639.8810500547
738035365,20140902T000000,2,2.5,1712,3929,2.5,0,0,5,9,1839,267,1900,0,98033,47.39007464469677,-122.39598880066502,761,4655,559257.264470313
825799015,20140903T000000,3,3.0,939,2271,1.5,0,0,4,4,1712,382,1906,0,98011,47.76024651893668,-122.20402364597706,1733,5936,337147.2644863169
557109331,20140903T000000,1,1.75,1669,7367,1.0,0,2,3,10,1649,623,1952,0,98007,47.6739889295876,-121.8250444053389,1299,3168,535482.7140579054
446546429,20140904T000000,5,3.0,2208,2744,2.0,0,0,4,8,2600,107,1930,0,98126,47.26867873958473,-122.21199859652901,1359,29537,748353.3998465985
139501026,20140904T000000,2,2.0,1228,27779,1.5,0,0,5,10,1905,27,1917,0,98154,47.27193044295093,-122.25686636398825,2353,21842,457333.5491460778
625200495,20140904T000000,4,1.0,1234,12739,2.0,0,0,3,11,2298,461,1911,0,98224,47.75352566131169,-122.18884372655148,1683,3888,376410.99330001965
535816957,20140905T000000,3,1.0,2275,5825,2.5,0,1,3,11,2521,352,1947,0,98024,47.24884585901616,-122.49151900608025,2186,3050,671845.6473087813
916616920,20140905T000000,4,2.0,1961,11176,2.5,0,0,3,11,2071,143,1929,1993,98132,47.6130528077459,-122.40682892298096,1006,10304,701960.9192698642
802234722,20140905T000000,4,3.0,2026,11905,2.5,0,0,3,8,1120,617,1996,0,98194,47.33605494816665,-121.90522776730577,2663,1867,701954.3147230835
